num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
1,200,1.4772439002990723,48612,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
2,300,3.0729222297668457,48373,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
3,400,4.7117531299591064,48373,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
4,500,6.315691709518433,48182,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
5,600,7.853130102157593,47860,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
6,700,9.435515880584717,47729,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
7,800,10.976089239120483,47729,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
8,900,12.575411319732666,47729,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
9,1000,14.16165018081665,47549,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
10,1100,15.714722156524658,47549,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
11,1200,17.320286512374878,47260,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
12,1300,18.91706109046936,47150,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
13,1400,20.5067081451416,47083,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
14,1500,22.07603430747986,46905,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
15,1600,23.66486144065857,46862,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
16,1700,25.24327301979065,46704,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
17,1800,26.85147523880005,46616,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
18,1900,28.47512197494507,46528,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
19,2000,30.108262300491333,46447,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
20,2100,31.718470811843872,46375,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
21,2200,33.348180294036865,46063,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1096.7206270694733
