num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
1,200,2.526611328125,40181,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
2,300,5.388280630111694,40104,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
3,400,8.185614824295044,39987,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
4,500,10.936245203018188,39834,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
5,600,13.781160354614258,39681,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
6,700,16.54886794090271,39341,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
7,800,19.379919052124023,39341,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
8,900,22.227259397506714,39309,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
9,1000,24.984586238861084,39085,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
10,1100,27.74177885055542,39085,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
11,1200,30.494779586791992,38797,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
12,1300,33.26145648956299,38708,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
13,1400,35.9541277885437,38708,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
14,1500,38.69140887260437,38708,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
15,1600,41.46847629547119,38583,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
16,1700,44.15614581108093,38508,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
17,1800,46.85502314567566,38482,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
18,1900,49.638742208480835,38244,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
19,2000,52.43796706199646,38244,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1503.4364504814148
