num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
1,200,1.329651117324829,50513,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
2,300,2.7345130443573,50513,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
3,400,4.147935152053833,50369,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
4,500,5.607096910476685,48871,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
5,600,7.053776979446411,48871,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
6,700,8.530280351638794,48853,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
7,800,10.172685384750366,48097,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
8,900,11.801937103271484,47960,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
9,1000,13.425522565841675,46680,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
10,1100,14.953952074050903,46578,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
11,1200,16.51689863204956,46571,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
12,1300,18.05732822418213,46091,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
13,1400,19.587642908096313,45564,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
14,1500,21.17139744758606,45133,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
15,1600,22.78343415260315,45046,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
16,1700,24.38208293914795,45016,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
17,1800,26.007166385650635,44620,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
18,1900,27.59851050376892,44490,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
19,2000,29.13890027999878,44415,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
20,2100,30.7419536113739,44316,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
21,2200,32.63730812072754,44017,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
22,2300,34.42994809150696,43700,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
23,2400,36.39587163925171,43652,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
24,2500,38.212989807128906,43652,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
25,2600,39.96523857116699,43327,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
26,2700,41.915367126464844,43200,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
27,2800,43.744961977005005,43110,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
28,2900,45.53549814224243,43027,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
29,3000,47.30859589576721,42933,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
30,3100,49.115065813064575,42638,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
31,3200,50.98042607307434,42638,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
32,3300,52.8805513381958,42535,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
33,3400,54.695324420928955,42496,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
34,3500,56.49338436126709,42329,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
35,3600,58.255547285079956,42295,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
36,3700,60.00828242301941,42222,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
37,3800,61.76127624511719,42164,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
38,3900,63.54193449020386,42047,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
39,4000,65.33131432533264,41983,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
40,4100,67.10797095298767,41587,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
41,4200,68.95375418663025,41587,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
42,4300,70.70893669128418,41587,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
43,4400,72.46857857704163,41510,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
44,4500,74.25300192832947,41153,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
45,4600,76.0478184223175,41067,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
46,4700,77.85756540298462,41009,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
47,4800,79.66892576217651,40822,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
48,4900,81.46681666374207,40700,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
49,5000,83.30999445915222,40693,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
50,5100,85.14148688316345,40693,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
51,5200,86.93905067443848,40597,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
52,5300,88.7317328453064,40507,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
53,5400,90.56902003288269,40404,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
54,5500,92.36379623413086,40353,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
55,5600,94.15034818649292,40353,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
56,5700,96.0309956073761,40165,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
57,5800,97.81541919708252,40165,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
58,5900,99.62585091590881,40148,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
59,6000,101.84856152534485,39941,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
60,6100,103.92988109588623,39821,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
61,6200,106.25771164894104,39680,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
62,6300,108.37537622451782,39569,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1004.7145380973816
