num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
1,200,2.932100772857666,52822,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
2,300,5.561844825744629,51771,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
3,400,8.42579197883606,51771,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
4,500,10.904700517654419,51519,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
5,600,14.17544412612915,50900,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
6,700,17.031755447387695,50600,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
7,800,19.63222646713257,50266,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
8,900,21.975729942321777,49673,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
9,1000,24.093234539031982,49506,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
10,1100,26.161920309066772,49434,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
11,1200,28.172265768051147,48405,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
12,1300,30.051753997802734,48405,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
13,1400,31.931989431381226,48405,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
14,1500,34.091723918914795,48133,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
15,1600,36.153990268707275,47892,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
16,1700,38.1518018245697,47892,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
17,1800,40.208173990249634,47289,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
18,1900,42.20181751251221,46852,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
19,2000,44.12212157249451,46852,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
20,2100,46.07172918319702,46656,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
21,2200,47.995662689208984,46062,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
22,2300,49.94560766220093,46062,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
23,2400,51.88209009170532,45554,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
24,2500,53.88173222541809,45550,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
25,2600,55.91212797164917,45550,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
26,2700,58.00487518310547,45372,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
27,2800,60.07177186012268,45213,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
28,2900,62.06386423110962,45213,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
29,3000,64.05183982849121,45173,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
30,3100,66.31185507774353,44938,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
31,3200,68.6348557472229,44913,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
32,3300,70.78184747695923,44848,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
33,3400,72.79183006286621,44729,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
34,3500,74.82183933258057,44352,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
35,3600,76.87361359596252,44352,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
36,3700,78.9416663646698,43995,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
37,3800,81.66504716873169,43903,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
38,3900,83.94206142425537,43658,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
39,4000,86.27393007278442,43658,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
40,4100,88.60663080215454,43183,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
41,4200,90.66181993484497,42960,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
42,4300,92.7275037765503,42960,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
43,4400,95.02604556083679,42645,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
44,4500,97.03097724914551,42645,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
45,4600,98.97364068031311,42645,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
46,4700,100.96198225021362,42528,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
47,4800,103.08398199081421,42410,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
48,4900,105.0619547367096,42410,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
49,5000,107.03004121780396,42166,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
50,5100,109.04590511322021,42051,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
51,5200,111.48685550689697,41938,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
52,5300,113.91703748703003,41749,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
53,5400,115.91930294036865,41563,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
54,5500,118.09185671806335,41213,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
55,5600,120.05676078796387,41213,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
56,5700,121.91203331947327,41185,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
57,5800,123.7817268371582,41052,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
58,5900,125.75794959068298,40877,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
59,6000,128.0462384223938,40877,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
60,6100,130.1020486354828,40653,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
61,6200,132.0247778892517,40653,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
62,6300,134.03808283805847,40435,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
63,6400,135.89698481559753,40435,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
64,6500,137.782066822052,40329,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
65,6600,139.6472396850586,40217,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
66,6700,141.529958486557,40125,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
67,6800,143.44811749458313,40046,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
68,6900,145.32176780700684,40046,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
69,7000,147.2620177268982,39953,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
70,7100,149.27202653884888,39911,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
71,7200,151.14176607131958,39911,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
72,7300,153.28175926208496,39874,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
73,7400,155.29214668273926,39835,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
74,7500,157.53421568870544,39788,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
75,7600,159.6501841545105,39717,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
76,7700,161.7961003780365,39717,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
77,7800,163.8832404613495,39665,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
78,7900,166.01383090019226,39628,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
79,8000,168.12353539466858,39510,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
80,8100,170.18408966064453,39482,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1074.7818486690521
