num-generations,num-evaluations,time-elapsed,best-fitness,avg-fitness,num_features_mutation_strength,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
18,1900,33.85345530509949,52059,52483.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
19,2000,35.771728515625,51840,52240.62,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
20,2100,37.668654918670654,51840,52092.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
21,2200,39.6458683013916,51691,51969.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
22,2300,41.60314416885376,51498,51827.83,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
23,2400,43.57181406021118,51256,51668.19,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
24,2500,45.754820823669434,50967,51489.43,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
25,2600,48.47355389595032,50928,51235.38,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
26,2700,50.942824840545654,50579,51028.37,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
27,2800,53.433854818344116,50579,50910.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
28,2900,55.46651554107666,50489,50773.57,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
29,3000,57.36326217651367,49994,50620.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
30,3100,59.309667110443115,49971,50499.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
31,3200,61.26210045814514,49919,50345.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
32,3300,63.159790992736816,49654,50105.83,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
33,3400,65.05662155151367,49654,49905.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
34,3500,66.97250986099243,49467,49792.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
35,3600,69.01703071594238,49072,49622.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
36,3700,71.74992299079895,48522,49431.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
37,3800,73.91689872741699,48522,49219.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
38,3900,76.09765338897705,48294,48958.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
39,4000,78.70672035217285,48062,48643.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
40,4100,80.60278248786926,47995,48383.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
41,4200,82.5729079246521,47871,48185.07,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
42,4300,85.05346155166626,47701,48028.2,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
43,4400,88.37661504745483,47656,47901.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
44,4500,91.97806739807129,47656,47789.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
45,4600,95.16585850715637,47517,47711.73,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
46,4700,97.9768750667572,47447,47642.89,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
47,4800,100.77549004554749,47144,47558.22,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
48,4900,103.43689036369324,47144,47466.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
49,5000,105.89770817756653,47064,47351.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
50,5100,108.455406665802,46831,47201.26,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
51,5200,111.04830956459045,46806,47065.93,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
52,5300,113.43547058105469,46726,46941.62,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
53,5400,116.03760504722595,46533,46827.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
54,5500,118.27376580238342,46533,46748.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
55,5600,120.85757875442505,46463,46676.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
56,5700,123.33464074134827,46426,46581.41,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
57,5800,126.022789478302,46268,46480.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
58,5900,128.3436312675476,46202,46399.73,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
59,6000,130.74286580085754,46156,46319.03,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
60,6100,133.48999309539795,45783,46216.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
61,6200,136.13293623924255,45783,46093.65,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
62,6300,138.44873094558716,45668,45955.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
63,6400,140.98288464546204,45416,45802.11,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
64,6500,143.35547542572021,45143,45596.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
65,6600,145.30505800247192,44890,45362.7,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
66,6700,147.2235004901886,44890,45191.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
67,6800,149.16352224349976,44729,45074.5,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
68,6900,151.12321400642395,44691,44952.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
69,7000,153.03641414642334,44691,44839.07,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
70,7100,154.97838807106018,44592,44761.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
71,7200,156.8636293411255,44491,44693.43,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
72,7300,158.78327250480652,44383,44620.28,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
73,7400,160.84267616271973,44174,44491.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
74,7500,162.7377519607544,44174,44384.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
75,7600,164.63327932357788,43914,44286.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
76,7700,166.68697476387024,43914,44187.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
77,7800,168.57751202583313,43722,44078.34,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
78,7900,170.48880314826965,43610,43950.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
79,8000,172.51679944992065,43610,43827.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
80,8100,174.44300937652588,43518,43714.26,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
81,8200,176.37962698936462,43410,43625.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
82,8300,178.24341940879822,43410,43553.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
83,8400,180.1729497909546,43318,43483.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
84,8500,182.08453178405762,43318,43414.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
85,8600,183.99277448654175,43072,43345.76,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
86,8700,185.89289927482605,43072,43285.84,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
87,8800,187.82265973091125,42939,43208.54,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
88,8900,189.74285340309143,42861,43083.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
89,9000,191.66021013259888,42590,42975.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
90,9100,193.57733249664307,42590,42897.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
91,9200,195.52779340744019,42261,42786.5,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
92,9300,197.43189334869385,42261,42638.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
93,9400,199.32294607162476,42199,42500.33,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
94,9500,201.25271368026733,42111,42348.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
95,9600,203.16867184638977,41995,42236.42,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
96,9700,205.0889105796814,41995,42166.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
97,9800,206.9848074913025,41995,42104.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
98,9900,208.9139564037323,41971,42065.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
99,10000,211.11342763900757,41952,42027.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
100,10100,213.33282017707825,41739,41982.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
101,10200,215.23753905296326,41739,41941.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
102,10300,217.15596985816956,41739,41882.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
103,10400,219.05327200889587,41433,41793.36,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
104,10500,221.18463468551636,41324,41705.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
105,10600,223.09909987449646,41197,41580.05,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
106,10700,225.01677322387695,41081,41403.11,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
107,10800,227.04693841934204,41014,41231.06,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
108,10900,228.9526002407074,40985,41129.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
109,11000,230.84322786331177,40958,41064.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
110,11100,232.72043251991272,40849,41014.06,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
111,11200,234.6346275806427,40809,40962.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
112,11300,236.52813076972961,40713,40906.08,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
113,11400,238.4188985824585,40596,40835.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
114,11500,240.5436224937439,40596,40746.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
115,11600,242.90334606170654,40472,40667.74,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
116,11700,244.85458254814148,40458,40592.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
117,11800,246.79297757148743,40267,40507.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
118,11900,248.70184540748596,40018,40422.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
119,12000,250.60344290733337,39851,40321.74,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
120,12100,252.51262378692627,39851,40204.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
121,12200,254.39274835586548,39851,40068.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
122,12300,256.30902576446533,39637,39940.41,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
123,12400,258.19320726394653,39637,39852.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
124,12500,260.113308429718,39607,39765.85,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
125,12600,262.24181866645813,39518,39679.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
126,12700,264.2225224971771,39488,39617.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
127,12800,266.12677550315857,39485,39574.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
128,12900,268.1526551246643,39460,39524.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
129,13000,270.0545012950897,39400,39482.4,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
130,13100,271.98565578460693,39196,39431.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
131,13200,273.88828349113464,39196,39380.76,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
132,13300,275.77346539497375,39196,39306.6,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
133,13400,277.7044231891632,39124,39234.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
134,13500,279.6974654197693,39113,39188.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
135,13600,281.8138267993927,39018,39151.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
136,13700,284.10638546943665,38985,39113.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
137,13800,286.23838806152344,38868,39053.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
138,13900,288.2428936958313,38788,38988.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
139,14000,290.2434720993042,38532,38913.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
140,14100,292.21250677108765,38530,38828.21,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
141,14200,294.1237299442291,38476,38729.26,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
142,14300,296.11781430244446,38346,38615.29,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
143,14400,297.977659702301,38298,38505.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
144,14500,299.85621428489685,38258,38417.91,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
145,14600,303.1625678539276,38258,38356.41,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
146,14700,305.3873941898346,38236,38312.2,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
147,14800,308.48610043525696,38197,38279.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
148,14900,311.6586983203888,38135,38251.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
149,15000,315.39349246025085,38133,38224.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
150,15100,319.1147840023041,38078,38184.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
151,15200,322.0485806465149,38064,38143.12,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
152,15300,327.4446566104889,37944,38096.23,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
153,15400,330.4129514694214,37944,38045.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
154,15500,332.47377467155457,37887,38001.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
155,15600,334.68786120414734,37887,37967.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
156,15700,336.587340593338,37824,37934.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
157,15800,338.7641203403473,37824,37900.2,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
158,15900,340.8666090965271,37764,37864.24,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
159,16000,342.7944357395172,37764,37830.41,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
160,16100,344.76177167892456,37670,37785.79,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
161,16200,346.9457905292511,37526,37741.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
162,16300,348.8608949184418,37526,37695.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
163,16400,350.7902274131775,37462,37632.85,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
164,16500,352.6719274520874,37361,37557.85,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
165,16600,354.6327006816864,37286,37493.16,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
166,16700,356.5676691532135,37269,37422.27,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
167,16800,358.46886014938354,37226,37351.36,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
168,16900,360.3678479194641,37205,37292.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
169,17000,362.27469420433044,37129,37251.38,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
170,17100,364.2133891582489,37089,37216.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
171,17200,366.108681678772,37035,37166.51,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
172,17300,368.02202796936035,37035,37107.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
173,17400,369.925989151001,36997,37057.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
174,17500,371.8439431190491,36944,37027.85,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
175,17600,373.76371788978577,36922,36993.12,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
176,17700,375.7243251800537,36853,36963.11,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
177,17800,377.6306993961334,36787,36922.15,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
178,17900,379.53082633018494,36771,36875.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
179,18000,381.44264936447144,36751,36835.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
180,18100,383.4497046470642,36659,36800.38,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
181,18200,385.3396158218384,36659,36756.91,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
182,18300,387.2235929965973,36503,36702.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
183,18400,389.148996591568,36435,36642.43,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
184,18500,391.0768871307373,36422,36560.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
185,18600,392.9625906944275,36369,36461.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
186,18700,394.92125844955444,36328,36418.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
187,18800,396.84062790870667,36328,36384.17,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
188,18900,398.71803617477417,36275,36349.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
189,19000,400.676717042923,36256,36325.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
190,19100,402.562646150589,36224,36292.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
191,19200,404.4737641811371,36152,36262.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
192,19300,406.4205982685089,36152,36221.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
193,19400,408.34297132492065,36045,36186.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
194,19500,410.21873593330383,35982,36146.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
195,19600,412.0800995826721,35894,36095.65,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
196,19700,413.97971081733704,35877,36038.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
197,19800,415.9316608905792,35831,35976.08,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
198,19900,418.2354311943054,35807,35917.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
199,20000,420.22174406051636,35804,35865.21,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
200,20100,422.11014008522034,35724,35829.87,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1030.6770465373993
