num-generations,num-evaluations,time-elapsed,best-fitness,avg-fitness,num_features_mutation_strength,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
286,28700,584.7694225311279,33161,33205.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
287,28800,586.7299664020538,33119,33178.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
288,28900,588.6101531982422,33076,33154.34,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
289,29000,590.5499732494354,33047,33133.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
290,29100,592.4625828266144,33035,33101.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
291,29200,594.3300426006317,33035,33075.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
292,29300,596.3110918998718,32999,33056.06,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
293,29400,598.2055928707123,32958,33030.17,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
294,29500,600.1068346500397,32956,33004.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
295,29600,602.0804872512817,32922,32985.36,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
296,29700,603.9741299152374,32922,32965.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
297,29800,605.8881583213806,32886,32950.4,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
298,29900,607.8541276454926,32884,32926.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
299,30000,609.7390937805176,32858,32905.6,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
300,30100,611.6118214130402,32821,32885.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
301,30200,613.5060484409332,32821,32864.34,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
302,30300,615.8179566860199,32789,32845.75,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
303,30400,617.8694784641266,32789,32824.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
304,30500,619.7839276790619,32766,32806.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
305,30600,621.7022106647491,32747,32793.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
306,30700,623.6234676837921,32747,32777.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
307,30800,625.5032336711884,32708,32760.38,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
308,30900,627.4407527446747,32652,32738.67,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
309,31000,629.3230817317963,32652,32722.87,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
310,31100,631.2200710773468,32652,32696.1,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
311,31200,633.1004865169525,32612,32668.18,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
312,31300,635.0319719314575,32607,32649.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
313,31400,636.9406931400299,32581,32631.19,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
314,31500,638.8300759792328,32572,32610.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
315,31600,640.7200407981873,32562,32593.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
316,31700,642.6001932621002,32548,32578.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
317,31800,644.4821345806122,32529,32568.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
318,31900,646.5160412788391,32461,32550.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
319,32000,648.6422255039215,32444,32525.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
320,32100,650.5927867889404,32424,32498.48,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
321,32200,652.5240013599396,32424,32472.04,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
322,32300,654.4201188087463,32382,32446.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
323,32400,656.3905692100525,32382,32429.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
324,32500,658.3027906417847,32365,32410.24,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
325,32600,660.2072405815125,32330,32389.58,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
326,32700,662.2004044055939,32287,32369.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
327,32800,664.1201658248901,32271,32344.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
328,32900,666.0008058547974,32249,32314.28,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
329,33000,667.9607594013214,32237,32286.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
330,33100,669.906938791275,32231,32266.54,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
331,33200,671.7952361106873,32197,32246.71,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
332,33300,673.6918139457703,32197,32231.89,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
333,33400,676.7299618721008,32161,32213.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
334,33500,678.749861240387,32146,32195.22,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
335,33600,681.4173204898834,32134,32175.46,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
336,33700,683.6079578399658,32106,32159.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
337,33800,685.6352157592773,32075,32140.87,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
338,33900,687.6022951602936,32070,32121.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
339,34000,689.7665784358978,32018,32096.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
340,34100,691.8760740756989,32018,32073.16,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
341,34200,693.8262166976929,31978,32051.68,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
342,34300,695.7762463092804,31978,32032.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
343,34400,697.747088432312,31952,32013.62,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
344,34500,699.6720821857452,31952,31992.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
345,34600,701.6238553524017,31941,31972.81,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
346,34700,703.557247877121,31917,31957.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
347,34800,705.5005738735199,31898,31941.69,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
348,34900,707.4537596702576,31883,31922.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
349,35000,709.3853492736816,31872,31906.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
350,35100,711.4137439727783,31872,31893.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
351,35200,713.3532862663269,31843,31882.8,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
352,35300,715.2878243923187,31791,31870.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
353,35400,717.3933055400848,31755,31851.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
354,35500,719.5239350795746,31755,31829.7,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
355,35600,721.6204302310944,31663,31800.91,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
356,35700,723.5819945335388,31663,31766.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
357,35800,725.5072984695435,31648,31732.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
358,35900,727.5275967121124,31644,31703.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
359,36000,729.4617486000061,31608,31670.54,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
360,36100,731.4098129272461,31596,31653.15,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
361,36200,733.333190202713,31591,31640.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
362,36300,735.3081150054932,31579,31623.32,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
363,36400,737.2962057590485,31557,31600.93,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
364,36500,739.2779359817505,31554,31587.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
365,36600,741.2415337562561,31552,31576.32,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
366,36700,743.2491466999054,31552,31566.8,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
367,36800,745.3341243267059,31535,31559.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
368,36900,747.3357973098755,31526,31551.21,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
369,37000,749.3494181632996,31513,31542.35,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
370,37100,751.3008885383606,31507,31532.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
371,37200,753.2443580627441,31485,31522.8,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
372,37300,755.2171216011047,31485,31512.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
373,37400,757.4505391120911,31485,31503.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
374,37500,759.4219791889191,31469,31495.95,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
375,37600,761.4069926738739,31451,31485.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
376,37700,763.5689208507538,31451,31475.97,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
377,37800,765.8940584659576,31440,31466.64,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
378,37900,768.1156597137451,31394,31455.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
379,38000,770.1175622940063,31388,31440.47,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
380,38100,772.1308207511902,31388,31429.34,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
381,38200,774.120564699173,31323,31415.72,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
382,38300,776.0471682548523,31323,31399.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
383,38400,778.0207970142365,31316,31364.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
384,38500,779.9677295684814,31292,31335.91,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
385,38600,782.046294927597,31281,31315.84,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
386,38700,784.0532846450806,31240,31300.83,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
387,38800,786.0630967617035,31240,31283.0,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
388,38900,788.0884103775024,31216,31261.48,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
389,39000,790.029750585556,31202,31244.58,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
390,39100,791.9792394638062,31142,31226.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
391,39200,793.9302942752838,31142,31206.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
392,39300,795.8662667274475,31142,31188.32,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
393,39400,797.805095911026,31142,31167.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
394,39500,799.7878575325012,31119,31152.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
395,39600,801.7430498600006,31083,31139.22,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
396,39700,803.6862986087799,31083,31129.26,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
397,39800,805.6318905353546,31083,31114.93,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
398,39900,807.6083872318268,31075,31101.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
399,40000,809.5821704864502,31038,31083.92,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
400,40100,811.5131561756134,30986,31066.32,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
401,40200,813.4577796459198,30971,31045.52,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
402,40300,815.4191453456879,30954,31021.3,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
403,40400,817.3701241016388,30954,30996.7,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
404,40500,819.3053693771362,30950,30977.5,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
405,40600,821.2495079040527,30944,30964.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
406,40700,823.1757895946503,30926,30956.19,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
407,40800,825.2698576450348,30926,30948.23,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
408,40900,827.3166222572327,30920,30940.38,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
409,41000,829.9231395721436,30914,30930.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
410,41100,832.1157734394073,30891,30920.98,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
411,41200,834.2179324626923,30891,30913.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
412,41300,836.5383994579315,30869,30904.9,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
413,41400,838.4903147220612,30869,30893.91,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
414,41500,840.4361505508423,30869,30884.05,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
415,41600,842.4769756793976,30850,30874.42,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
416,41700,844.4409716129303,30829,30866.87,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
417,41800,846.4191837310791,30819,30852.29,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
418,41900,848.4954934120178,30807,30838.45,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
419,42000,850.47305727005,30804,30824.63,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
420,42100,852.4062149524689,30776,30815.74,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
421,42200,854.3162324428558,30776,30808.78,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
422,42300,856.2895913124084,30761,30801.77,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
423,42400,858.2232947349548,30734,30792.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
424,42500,860.1981880664825,30734,30778.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
425,42600,862.15105676651,30734,30761.4,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
426,42700,864.094297170639,30711,30751.3,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
427,42800,866.0299227237701,30711,30743.3,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
428,42900,867.9681713581085,30711,30734.58,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
429,43000,869.9073345661163,30703,30726.62,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
430,43100,871.916136264801,30678,30716.08,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
431,43200,873.8627820014954,30678,30705.65,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
432,43300,875.8399107456207,30660,30695.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
433,43400,877.7957623004913,30659,30684.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
434,43500,879.7715253829956,30652,30675.52,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
435,43600,881.718248128891,30640,30666.2,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
436,43700,883.64710688591,30640,30657.34,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
437,43800,885.5941603183746,30628,30650.02,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
438,43900,887.7777514457703,30621,30641.31,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
439,44000,889.9452359676361,30597,30631.84,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
440,44100,891.9661316871643,30597,30619.37,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
441,44200,893.9046003818512,30536,30606.94,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
442,44300,895.9210345745087,30536,30595.85,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
443,44400,897.8651976585388,30536,30582.54,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
444,44500,899.8623471260071,30523,30566.39,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
445,44600,901.8732874393463,30522,30545.66,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
446,44700,903.849203824997,30495,30532.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
447,44800,906.1024973392487,30475,30520.6,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
448,44900,908.2765007019043,30475,30509.76,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
449,45000,910.1908802986145,30471,30496.22,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
450,45100,912.1218061447144,30335,30478.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
451,45200,914.0583219528198,30323,30466.04,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
452,45300,916.1341757774353,30323,30442.42,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
453,45400,918.0728504657745,30315,30396.14,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
454,45500,920.0567169189453,30312,30345.09,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
455,45600,922.038280248642,30309,30322.81,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
456,45700,923.964248418808,30288,30316.44,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
457,45800,925.8769390583038,30288,30310.76,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
458,45900,927.8224925994873,30288,30306.25,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
459,46000,929.812392950058,30288,30301.28,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
460,46100,931.7739231586456,30236,30291.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
461,46200,933.6919410228729,30182,30280.73,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
462,46300,935.6180195808411,30182,30268.33,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
463,46400,937.5811216831207,30106,30240.56,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
464,46500,939.5161046981812,30106,30209.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
465,46600,941.439309835434,30094,30173.86,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
466,46700,943.3591220378876,30085,30137.58,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
467,46800,945.3109662532806,30085,30109.99,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
468,46900,947.2729556560516,30075,30099.11,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
469,47000,949.1837794780731,30062,30090.47,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
470,47100,951.1501083374023,30062,30086.91,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
471,47200,953.199577331543,30053,30076.7,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
472,47300,955.1555187702179,30051,30068.61,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
473,47400,957.1277985572815,30040,30062.59,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
474,47500,959.0662684440613,30031,30053.13,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
475,47600,960.9958829879761,30026,30045.4,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
476,47700,963.0891008377075,30019,30039.79,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
477,47800,965.0091640949249,30008,30032.28,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
478,47900,966.9969906806946,30008,30024.96,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
479,48000,968.98210978508,29996,30019.88,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
480,48100,970.8958592414856,29993,30012.01,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
481,48200,972.8471283912659,29993,30005.8,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
482,48300,974.7911574840546,29988,30000.55,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
483,48400,976.7412595748901,29986,29997.53,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
484,48500,978.6821525096893,29975,29991.73,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
485,48600,980.6053869724274,29975,29987.74,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
486,48700,982.5820450782776,29965,29982.42,0.25,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1012.7462933063507
