num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
1,200,1.3554861545562744,52009,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
2,300,2.768450975418091,52006,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
3,400,4.3201069831848145,51247,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
4,500,5.91631293296814,51247,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
5,600,7.4372804164886475,51247,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
6,700,8.930702686309814,51157,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
7,800,10.480523347854614,50720,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
8,900,11.993601560592651,50342,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
9,1000,13.522805452346802,49652,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
10,1100,15.294410943984985,49240,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
11,1200,16.898591995239258,48791,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
12,1300,18.934868812561035,48423,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
13,1400,21.186567068099976,47410,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
14,1500,22.801653146743774,47125,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
15,1600,24.967901945114136,47000,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
16,1700,27.721503496170044,46777,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
17,1800,30.226879119873047,46388,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
18,1900,33.11652112007141,46336,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
19,2000,35.88284516334534,46147,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
20,2100,38.8555850982666,45838,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
21,2200,41.432904958724976,45838,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
22,2300,43.69462561607361,45355,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1276.9994628429413
