selection-name,num-features-mutation-strength,seed,num-generations,num-evaluations,time-elapsed,best-fitness,avg-fitness,crossover-method,population-size,num-points,initialization
tournament_2,0.25,0,426,42700,196.2209906578064,56630,57132.91,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,427,42800,196.69615721702576,56630,57048.35,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,428,42900,197.13880825042725,56630,57037.12,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,429,43000,197.59320378303528,56630,56976.99,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,430,43100,198.05312156677246,56571,56917.54,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,431,43200,198.51962399482727,56503,56848.45,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,432,43300,198.98093485832214,56427,56823.75,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,433,43400,199.42814445495605,56392,56708.79,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,434,43500,199.88102531433105,56186,56671.05,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,435,43600,200.36116409301758,56186,56612.05,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,436,43700,200.82128071784973,56186,56552.37,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,437,43800,201.27876663208008,56186,56507.19,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,438,43900,201.722891330719,56178,56456.28,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,439,44000,202.15933275222778,56121,56407.03,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,440,44100,202.59904789924622,56119,56366.93,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,441,44200,203.02169942855835,56022,56328.16,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,442,44300,203.44274282455444,56010,56260.99,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,443,44400,203.90647983551025,56010,56255.93,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,444,44500,204.33663296699524,55900,56207.17,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,445,44600,204.79972529411316,55892,56143.31,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,446,44700,205.25887155532837,55718,56115.13,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,447,44800,205.7426519393921,55634,56056.3,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,448,44900,206.23797059059143,55634,56018.43,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,449,45000,206.69825339317322,55634,56008.04,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,450,45100,207.1364107131958,55634,55922.97,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,451,45200,207.55297303199768,55597,55916.19,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,452,45300,207.9840440750122,55533,55866.41,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,453,45400,208.5096936225891,55297,55772.17,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,454,45500,208.9590196609497,55297,55718.39,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,455,45600,209.3896565437317,55297,55674.82,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,456,45700,209.84314608573914,55297,55653.89,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,457,45800,210.2954912185669,55269,55581.78,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,458,45900,210.73540925979614,55262,55557.01,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,459,46000,211.18125343322754,55230,55512.14,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,460,46100,211.6409182548523,55184,55461.72,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,461,46200,212.1321394443512,55183,55403.7,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,462,46300,212.59295988082886,55118,55343.07,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,463,46400,213.13467741012573,55045,55313.71,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,464,46500,213.53420639038086,55041,55273.11,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,465,46600,213.94414234161377,55041,55225.45,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,466,46700,214.38625931739807,54999,55193.85,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,467,46800,214.83073115348816,54874,55137.37,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,468,46900,215.29908442497253,54849,55116.07,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,469,47000,215.75051069259644,54849,55083.39,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,470,47100,216.19427156448364,54837,55052.23,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,471,47200,216.6318554878235,54814,55047.34,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,472,47300,217.12221026420593,54754,54988.69,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,473,47400,217.5824418067932,54673,54963.57,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,474,47500,218.06415033340454,54597,54908.37,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,475,47600,218.55022048950195,54568,54895.71,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,476,47700,218.99933767318726,54568,54842.07,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,477,47800,219.44383239746094,54510,54796.14,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,478,47900,219.89983916282654,54411,54760.53,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,479,48000,220.33307313919067,54411,54721.46,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,480,48100,220.77253675460815,54411,54711.92,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,481,48200,221.20718121528625,54362,54637.92,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,482,48300,221.65967917442322,54299,54584.57,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,483,48400,222.10508751869202,54261,54579.77,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,484,48500,222.53597402572632,54261,54515.67,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,485,48600,222.97611546516418,54257,54462.28,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,486,48700,223.42944383621216,54229,54449.42,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,487,48800,223.88457441329956,54199,54411.25,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,488,48900,224.32233500480652,54199,54349.16,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,489,49000,224.77377557754517,54185,54338.04,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,490,49100,225.23478078842163,54098,54276.98,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,491,49200,225.68683242797852,54010,54250.73,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,492,49300,226.15048170089722,54010,54233.94,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,493,49400,226.59645915031433,54010,54211.75,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,494,49500,227.059152841568,53991,54184.89,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,495,49600,227.48155784606934,53991,54173.74,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,496,49700,227.8910620212555,53928,54157.04,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,497,49800,228.3317220211029,53928,54105.45,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,498,49900,228.78053545951843,53928,54110.39,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,499,50000,229.25076293945312,53901,54057.64,ONE_POINT,100,100,RANDOM
tournament_2,0.25,0,500,50100,229.6806399822235,53882,54019.08,ONE_POINT,100,100,RANDOM
